,race,username,date,tweet,language,like_count,winner,clean_tweet
808,Spain_17,NicholasLatifi,2017-05-13 14:39:09+00:00,Lap 31: Nicholas sets his fastest lap of the race with a 1m34.865s. The pace is excellent on the softs...🇨🇦 #FIAF2,en,2,0,Lap 31: Nicholas sets his fastest lap of the race with a 1m34.865s. The pace is excellent on the softs...🇨🇦 #FIAF2
809,Spain_17,NicholasLatifi,2017-05-13 14:37:37+00:00,Lap 31: Nicholas flies past Boschung for P8 at Turn One. Lovely move...🇨🇦 #FIAF2,en,2,0,Lap 31: Nicholas flies past Boschung for P8 at Turn One. Lovely move...🇨🇦 #FIAF2
810,Spain_17,NicholasLatifi,2017-05-13 14:35:32+00:00,Lap 30. Eight laps to run and Nicholas is P9...🇨🇦 #FIAF2,en,0,0,Lap 30. Eight laps to run and Nicholas is P9...🇨🇦 #FIAF2
811,Spain_17,NicholasLatifi,2017-05-13 14:33:13+00:00,"Lap 28: With soft rubber on all four corners, Nicholas is up to P9. Looking after his hard tyres earlier is paying dividends...🇨🇦 #FIAF2",en,3,0,"Lap 28: With soft rubber on all four corners, Nicholas is up to P9. Looking after his hard tyres earlier is paying dividends...🇨🇦 #FIAF2"
812,Spain_17,NicholasLatifi,2017-05-13 14:31:13+00:00,"Lap 27: Despite a slower than normal pit stop after a problem with the front-left tyre, Nicholas rejoins in P11...🇨🇦 #FIAF2",en,1,0,"Lap 27: Despite a slower than normal pit stop after a problem with the front-left tyre, Nicholas rejoins in P11...🇨🇦 #FIAF2"
813,Spain_17,NicholasLatifi,2017-05-13 14:29:20+00:00,Lap 26: A pit stop takes around 30sec @Circuitcat_eng so let's see where he emerges...🇨🇦 #FIAF2,en,0,0,Lap 26: A pit stop takes around 30sec so let's see where he emerges...🇨🇦 #FIAF2
814,Spain_17,NicholasLatifi,2017-05-13 14:28:36+00:00,Lap 26: Nicholas comes into the pits for his soft rubber...🇨🇦 #FIAF2,en,0,0,Lap 26: Nicholas comes into the pits for his soft rubber...🇨🇦 #FIAF2
815,Spain_17,NicholasLatifi,2017-05-13 14:27:23+00:00,Lap 25: Nicholas is up to P3 after Albon pits for soft rubber...🇨🇦 #FIAF2,en,0,0,Lap 25: Nicholas is up to P3 after Albon pits for soft rubber...🇨🇦 #FIAF2
816,Spain_17,NicholasLatifi,2017-05-13 14:24:32+00:00,Lap 23: Nicholas remains in P4. He has a 6.0s advantage over Leclerc behind. Markelov is now only 1.2s ahead...🇨🇦 #FIAF2,en,1,0,Lap 23: Nicholas remains in P4. He has a 6.0s advantage over Leclerc behind. Markelov is now only 1.2s ahead...🇨🇦 #FIAF2
817,Spain_17,NicholasLatifi,2017-05-13 14:19:51+00:00,Lap 20: Nicholas sets his fastest lap of the race with a 1m 36.794s. The pace is good on the hard rubber...🇨🇦 #FIAF2,en,0,0,Lap 20: Nicholas sets his fastest lap of the race with a 1m 36.794s. The pace is good on the hard rubber...🇨🇦 #FIAF2
818,Spain_17,NicholasLatifi,2017-05-13 14:18:34+00:00,Lap 19: Nicholas is now 1.9s behind Markelov who sits in P3. Nip and tuck on the lap times...🇨🇦 #FIAF2,en,0,0,Lap 19: Nicholas is now 1.9s behind Markelov who sits in P3. Nip and tuck on the lap times...🇨🇦 #FIAF2
819,Spain_17,NicholasLatifi,2017-05-13 14:16:22+00:00,Lap 18: Nicholas darts into P4 at Turn One! He passes De Vries with a neat move. Looking after his hard tyres well...🇨🇦 #FIAF2,en,1,0,Lap 18: Nicholas darts into P4 at Turn One! He passes De Vries with a neat move. Looking after his hard tyres well...🇨🇦 #FIAF2
820,Spain_17,NicholasLatifi,2017-05-13 14:14:24+00:00,Lap 16: Nicholas has carved out a 2.1s advantage over Sette Camara who's behind in P6. Looking comfy! 🇨🇦 #FIAF2,en,0,0,Lap 16: Nicholas has carved out a 2.1s advantage over Sette Camara who's behind in P6. Looking comfy! 🇨🇦 #FIAF2
821,Spain_17,NicholasLatifi,2017-05-13 14:10:41+00:00,Lap 14: Nicholas has come through the restart safely. He's pushing hard in P5. Markelov is 1.0s ahead...🇨🇦 #FIAF2,en,1,0,Lap 14: Nicholas has come through the restart safely. He's pushing hard in P5. Markelov is 1.0s ahead...🇨🇦 #FIAF2
822,Spain_17,NicholasLatifi,2017-05-13 14:08:32+00:00,Lap 14: We're racing again! 🇨🇦 #FIAF2,en,0,0,Lap 14: We're racing again! 🇨🇦 #FIAF2
823,Spain_17,NicholasLatifi,2017-05-13 14:04:03+00:00,"Lap 11: Nicholas remains in P5 but, remember, he still needs to pit for his soft rubber...🇨🇦 #FIAF2",en,0,0,"Lap 11: Nicholas remains in P5 but, remember, he still needs to pit for his soft rubber...🇨🇦 #FIAF2"
824,Spain_17,NicholasLatifi,2017-05-13 14:02:45+00:00,Lap 10: Full Safety Car has now been deployed. Pit Stops are now allowed! 🇨🇦 #FIAF2,en,0,0,Lap 10: Full Safety Car has now been deployed. Pit Stops are now allowed! 🇨🇦 #FIAF2
825,Spain_17,NicholasLatifi,2017-05-13 14:01:05+00:00,Lap 9: Virtual Safety Car deployed with Canamasas stranded on the track. No pit stops allowed...🇨🇦 #FIAF2,en,0,0,Lap 9: Virtual Safety Car deployed with Canamasas stranded on the track. No pit stops allowed...🇨🇦 #FIAF2
826,Spain_17,NicholasLatifi,2017-05-13 13:59:18+00:00,"Lap 9: With no DRS, Markelov passes Nicholas on the inside at Turn One. 🇨🇦 #FIAF2.",en,0,0,"Lap 9: With no DRS, Markelov passes Nicholas on the inside at Turn One. 🇨🇦 #FIAF2."
827,Spain_17,NicholasLatifi,2017-05-13 13:57:59+00:00,"Lap 8: Nicholas defending hard from Markelov just behind. With A big gap to P5, Nicholas doesn't have the luxury of DRS...🇨🇦 #FIAF2",en,0,0,"Lap 8: Nicholas defending hard from Markelov just behind. With A big gap to P5, Nicholas doesn't have the luxury of DRS...🇨🇦 #FIAF2"
828,Spain_17,NicholasLatifi,2017-05-13 13:56:11+00:00,"Lap 7: Nicholas, on the hard tyres, is up to P6 as Leclerc and Matsushita are in the pits to swap their soft rubber...🇨🇦 #FIAF2",en,0,0,"Lap 7: Nicholas, on the hard tyres, is up to P6 as Leclerc and Matsushita are in the pits to swap their soft rubber...🇨🇦 #FIAF2"
829,Spain_17,NicholasLatifi,2017-05-13 13:49:44+00:00,Lap 2: Nicholas is coming under pressure from Matsushita. He's defending hard to protect his P7...🇨🇦 #FIAF2,en,1,0,Lap 2: Nicholas is coming under pressure from Matsushita. He's defending hard to protect his P7...🇨🇦 #FIAF2
830,Spain_17,NicholasLatifi,2017-05-13 13:46:28+00:00,Nicholas is through the first corner safely – others have locked their brakes! #FIAF2,en,0,0,Nicholas is through the first corner safely – others have locked their brakes! #FIAF2
831,Spain_17,NicholasLatifi,2017-05-13 13:44:47+00:00,Here we go...🔴🔴🔴🔴🔴....GO!!!,en,0,0,Here we go...red_circlered_circlered_circlered_circlered_circle....GO!!!
832,Spain_17,NicholasLatifi,2017-05-13 13:44:00+00:00,The #FIAF2 cars are back on the grid and Nicholas is ready to go in his #10 @damsracing car. Wait for the lights...🇨🇦,en,2,0,The #FIAF2 cars are back on the grid and Nicholas is ready to go in his #10 car. Wait for the lights...🇨🇦
833,Spain_17,NicholasLatifi,2017-05-13 13:41:24+00:00,The #FIAF2 formation lap is underway. A good start will be crucial as @Circuitcat_eng is a track where it's hard to pass...🇨🇦,en,0,0,The #FIAF2 formation lap is underway. A good start will be crucial as is a track where it's hard to pass...🇨🇦
834,Spain_17,NicholasLatifi,2017-05-13 13:37:11+00:00,Nicholas and the rest of the #FIAF2 field are on the grid. Lights out very shortly. 🇨🇦 Standby...,en,0,0,Nicholas and the rest of the #FIAF2 field are on the grid. Lights out very shortly. 🇨🇦 Standby...
835,Spain_17,NicholasLatifi,2017-05-13 13:32:33+00:00,Feature Race is 37 laps of the 4.66km @Circuitcat_eng track. This is a track Nicholas enjoys so let's see what he can do. #FIAF2 🇨🇦,en,0,0,Feature Race is 37 laps of the 4.66km track. This is a track Nicholas enjoys so let's see what he can do. #FIAF2 🇨🇦
836,Spain_17,NicholasLatifi,2017-05-13 13:30:47+00:00,A solid qualifying yesterday means Nicholas goes from P9 this afternoon. Can he repeat the podium he scored in 2016? #FIAF2 🇨🇦,en,1,0,A solid qualifying yesterday means Nicholas goes from P9 this afternoon. Can he repeat the podium he scored in 2016? #FIAF2 🇨🇦
837,Spain_17,NicholasLatifi,2017-05-13 13:27:43+00:00,Almost Feature Race time! Nicholas is strapping into his #FIAF2 car so it's Jonathan at the Twitter controls. Lights out 15.40 local 🇨🇦,en,3,0,Almost Feature Race time! Nicholas is strapping into his #FIAF2 car so it's Jonathan at the Twitter controls. Lights out 15.40 local 🇨🇦
838,Spain_17,NicholasLatifi,2017-05-13 10:39:13+00:00,Two hours until lights out for the @FIA_F2 Feature Race @Circuitcat_eng! I go from P9. Looking forward to it! 👍🏻🇨🇦  #F2 #Sofina https://t.co/AzDKQTHkIJ,en,8,0,Two hours until lights out for the Feature Race I go from P9. Looking forward to it! thumbs_uplight_skin_tone🇨🇦 #F2 #Sofina
839,Monaco_23,Max33Verstappen,2023-05-28 17:21:56+00:00,"That was very lovely 🤩 To win it in this way, makes it extra special 🙌

A great weekend which we executed really well! An amazing job by everyone in the team @redbullracing  👏 https://t.co/NfdVGfpQT2",en,27264,1,"That was very lovely 🤩 To win it in this way, makes it extra special raising_hands A great weekend which we executed really well! An amazing job by everyone in the team clapping_hands"
840,Monaco_23,Max33Verstappen,2023-05-27 16:54:21+00:00,"Pole in Monaco!!! 💪 I had to risk it all, but it all came together in that final sector👌

Very happy to have had such a great Saturday and to be on pole here for the first time ☝ Thanks, @redbullracing 👏 https://t.co/vv0RBjSDoZ",en,37480,1,"Pole in Monaco!!! flexed_biceps I had to risk it all, but it all came together in that final sectorOK_hand Very happy to have had such a great Saturday and to be on pole here for the first time index_pointing_up Thanks, clapping_hands"
841,Monaco_23,Charles_Leclerc,2023-05-28 19:05:32+00:00,"6th in today’s race. It was always going to be difficult with yesterday’s penalty. 
Thank you all for the amazing support this weekend. Home race always feels special 🤍 https://t.co/MgGvvbK8EU",en,72186,0,6th in today’s race. It was always going to be difficult with yesterday’s penalty. Thank you all for the amazing support this weekend. Home race always feels special 🤍
842,Monaco_23,Charles_Leclerc,2023-05-27 20:20:33+00:00,https://t.co/08RWFHFmhD,zxx,198828,0,
843,Monaco_23,SChecoPerez,2023-05-28 19:12:39+00:00,"Not the weekend I expected, I let down my team, but I’ll comeback stronger.
Now on to Barcelona. 

No el fin de semana que esperaba, le fallé a mi equipo, pero volveré con todo. Ahora ya a pensar en Barcelona.

#SP11 #MonacoGP https://t.co/ikQtoAFFjZ",es,22941,0,"Not the weekend I expected, I let down my team, but I’ll comeback stronger. Now on to Barcelona. No el fin de semana que esperaba, le fallé a mi equipo, pero volveré con todo. Ahora ya a pensar en Barcelona. #SP11 #MonacoGP"
844,Monaco_23,SChecoPerez,2023-05-27 19:01:40+00:00,"It was my mistake, sorry to all my team @redbullracing  Tomorrow it will be difficult to do anything, but it will be a new day.

Fue mi error, una disculpa a todo mi equipo. Mañana será difícil, pero será un nuevo día.

#SP11 #MonacoGP https://t.co/YQxrggAuAP",es,23130,0,"It was my mistake, sorry to all my team Tomorrow it will be difficult to do anything, but it will be a new day. Fue mi error, una disculpa a todo mi equipo. Mañana será difícil, pero será un nuevo día. #SP11 #MonacoGP"
845,Monaco_23,GeorgeRussell63,2023-05-28 16:19:59+00:00,"Should have had a podium today thanks to a great strategy, but a mistake from my side on the out lap cost us the two positions to end up P5. Very disappointed with the error but a lot of positives to take into Barcelona. https://t.co/ytvFFWRuww",en,17879,0,"Should have had a podium today thanks to a great strategy, but a mistake from my side on the out lap cost us the two positions to end up P5. Very disappointed with the error but a lot of positives to take into Barcelona."
846,Monaco_23,GeorgeRussell63,2023-05-28 10:04:09+00:00,Race day in Monaco. Anything can happen. Bring it on. 👊 https://t.co/E2c5iILJ0c,en,13564,0,Race day in Monaco. Anything can happen. Bring it on. oncoming_fist
847,Monaco_23,Carlossainz55,2023-05-29 13:53:25+00:00,"Special look for a special GP. VAMOS! 🇪🇸💪🏼

-
@ScuderiaFerrari @pumamotorsport 
#Carlossainz #SpainGP https://t.co/8JWAzAolAR",en,16397,0,Special look for a special GP. VAMOS! 🇪🇸flexed_bicepsmedium-light_skin_tone - #Carlossainz #SpainGP
848,Monaco_23,Carlossainz55,2023-05-28 18:06:01+00:00,"🇲🇨 Carrera caótica. Las paradas han sido claves, sobre todo el cambio a inters, porque la lluvia ha empeorado muy rápido y el patinazo en slicks me ha costado posiciones. Sabor amargo, pero vamos a por España.

👉https://t.co/jN3ZpJACdt

-
#CarlosSainz https://t.co/gai5AS3VjN",es,8916,0,"🇲🇨 Carrera caótica. Las paradas han sido claves, sobre todo el cambio a inters, porque la lluvia ha empeorado muy rápido y el patinazo en slicks me ha costado posiciones. Sabor amargo, pero vamos a por España. backhand_index_pointing_right - #CarlosSainz"
849,Monaco_23,Carlossainz55,2023-05-28 18:05:51+00:00,"🇲🇨 Eventful race. Pit stops were key and difficult calls, especially the change to inters, as the rain picked up quickly and the spin with the slicks made me lose positions. Bitter taste. On to Spain.

👉https://t.co/h8xASohqR1

-
#CarlosSainz https://t.co/F013caugBM",en,8219,0,"🇲🇨 Eventful race. Pit stops were key and difficult calls, especially the change to inters, as the rain picked up quickly and the spin with the slicks made me lose positions. Bitter taste. On to Spain. backhand_index_pointing_right - #CarlosSainz"
850,Monaco_23,Carlossainz55,2023-05-27 17:27:33+00:00,"🇲🇨 La verdad, no estoy contento con el final de la Q3. Pasar a tres coches lentos en la última vuelta rápida no es ideal, sobre todo cuando todo está tan apretado. Pero aún queda la carrera, intentaremos aprovechar nuestro buen ritmo y la estrategia. Vamos!

👉https://t.co/2wD9aBatIC

- 
#CarlosSainz",es,5931,0,"🇲🇨 La verdad, no estoy contento con el final de la Q3. Pasar a tres coches lentos en la última vuelta rápida no es ideal, sobre todo cuando todo está tan apretado. Pero aún queda la carrera, intentaremos aprovechar nuestro buen ritmo y la estrategia. Vamos! backhand_index_pointing_right - #CarlosSainz"
851,Monaco_23,Carlossainz55,2023-05-27 17:27:17+00:00,"🇲🇨 Honestly, not happy with how things ended in Q3. Having to pass three slow cars during the last push lap is far from ideal, especially when things are so tight. Anyways, we still have to race tomorrow so we’ll try to use our good pace and the strategy. Let's go!

👉https://t.co/s16TZfOlKO

-
#CarlosSainz",en,9585,0,"🇲🇨 Honestly, not happy with how things ended in Q3. Having to pass three slow cars during the last push lap is far from ideal, especially when things are so tight. Anyways, we still have to race tomorrow so we’ll try to use our good pace and the strategy. Let's go! backhand_index_pointing_right - #CarlosSainz"
852,Monaco_23,LewisHamilton,2023-05-28 18:54:36+00:00,Merci Monaco ✌🏾🇲🇨 https://t.co/0Mq0iuJzzK,fr,47972,0,Merci Monaco victory_handmedium-dark_skin_tone🇲🇨
853,Monaco_23,LandoNorris,2023-05-28 20:06:46+00:00,points in the streeeets https://t.co/N1TrC2khXI,en,29564,0,points in the streeeets
854,Monaco_23,LandoNorris,2023-05-27 21:28:06+00:00,@Charles_Leclerc ❤️,qme,51759,0,red_heart️
855,Monaco_23,LandoNorris,2023-05-27 19:06:20+00:00,@F1 https://t.co/0RE1sUPVrr,qme,127808,0,
856,Monaco_23,LandoNorris,2023-05-27 19:05:56+00:00,@McLarenF1 ❤️,qme,4863,0,red_heart️
857,Monaco_23,OconEsteban,2023-05-28 21:43:23+00:00,@JeremyClarkson @AlpineF1Team 😏,qme,8686,0,smirking_face
858,Monaco_23,OconEsteban,2023-05-28 21:09:30+00:00,Bonne nuit. 😘 https://t.co/4cixIWUCEL,fr,25505,0,Bonne nuit. face_blowing_a_kiss
859,Monaco_23,OconEsteban,2023-05-28 18:15:47+00:00,🇲🇨🏆 https://t.co/MHYirQHJNV,qme,106407,0,🇲🇨trophy
860,Monaco_23,OconEsteban,2023-05-28 17:51:28+00:00,@F1 😲,qme,1667,0,astonished_face
861,Monaco_23,OconEsteban,2023-05-28 17:50:33+00:00,💙,art,5956,0,blue_heart
862,Monaco_23,OconEsteban,2023-05-28 16:24:57+00:00,PODIUM IN MONACO!!!! 🏆 YESSSSSSS!!! I am speechless!! Amazing work from my team @AlpineF1Team all weekend.. this podium is for you. 💙 Un grand merci à tous ceux qui ont été derrière nous depuis le début! Let’s gooooo https://t.co/A9LHJWt0Jk,fr,34244,0,PODIUM IN MONACO!!!! trophy YESSSSSSS!!! I am speechless!! Amazing work from my team all weekend.. this podium is for you. blue_heart Un grand merci à tous ceux qui ont été derrière nous depuis le début! Let’s gooooo
863,Monaco_23,OconEsteban,2023-05-27 17:56:07+00:00,Wow wow wow! What a feeling!! P3 for the Monaco GP!!! 🔥🔥🔥 Merci a tous pour votre soutien! https://t.co/rbhTzeuge9,en,26327,0,Wow wow wow! What a feeling!! P3 for the Monaco GP!!! firefirefire Merci a tous pour votre soutien!
864,Monaco_23,OconEsteban,2023-05-27 07:37:04+00:00,Quali day in MONACO 😎 allez @AlpineF1Team https://t.co/yoMwnj9BxN,it,2679,0,Quali day in MONACO smiling_face_with_sunglasses allez
865,Monaco_23,KevinMagnussen,2023-05-28 19:03:01+00:00,It didn't work out today. Onto Barcelona 🇪🇸 @HaasF1Team #F1 #MonacoGP https://t.co/kfXx1kTyM3,en,701,0,It didn't work out today. Onto Barcelona 🇪🇸 #F1 #MonacoGP
